path,gw,apn,pool_name,vpn_instance,section,start_ip,end_ip
Ramsis,R1DG28,etisalat,r1dg28_etisalat,Gi_MI_IPv4,49,10.32.0.0,10.32.127.255
Ramsis,R1DG28,etisalat,r1dg28_etisalat_ipv6,Gi_MI_IPv6,49,2C0F:FC89:458::,2C0F:FC89:458:FFFF:FFFF:FFFF:FFFF:FFFF
TeleMisr,R1DG18,etisalat,tm_etisalat_ipv6,Gi_MI_IPv6,49,2C0F:FC89:42E::,2C0F:FC89:42E:FFFF:FFFF:FFFF:FFFF:FFFF
TeleMisr,YDG29,etisalat,ydg29_etisalat_ipv6,Gi_MI_IPv6,49,2C0F:FC89:8227::,2C0F:FC89:8227:FFFF:FFFF:FFFF:FFFF:FFFF
TeleMisr,YDG30,etisalat,ydg30_etisalat,Gi_MI_IPv4,49,100.103.0.0,100.103.63.255
TeleMisr,YDG30,etisalat,ydg30_etisalat_ipv6,Gi_MI_IPv6,49,2C0F:FC89:81DD::,2C0F:FC89:81DD:FFFF:FFFF:FFFF:FFFF:FFFF
Ramsis,PDG25,etisalat,new_rp_etisalat,Gi_MI_IPv4,50,10.223.0.0,10.223.63.255
Ramsis,PDG25,etisalat,new_rp_etisalat_ipv6,Gi_MI_IPv6,50,2C0F:FC89:5CD::,2C0F:FC89:5CD:FFFF:FFFF:FFFF:FFFF:FFFF
Ramsis,R1DG28,etisalat,r1dg28_etisalat,Gi_MI_IPv4,50,10.32.128.0,10.32.255.255
Ramsis,R1DG28,etisalat,r1dg28_etisalat_ipv6,Gi_MI_IPv6,50,2C0F:FC89:459::,2C0F:FC89:459:FFFF:FFFF:FFFF:FFFF:FFFF
TeleMisr,R1DG18,etisalat,tm_etisalat_ipv6,Gi_MI_IPv6,50,2C0F:FC89:42F::,2C0F:FC89:42F:FFFF:FFFF:FFFF:FFFF:FFFF
TeleMisr,YDG29,etisalat,ydg29_etisalat_ipv6,Gi_MI_IPv6,50,2C0F:FC89:8228::,2C0F:FC89:8228:FFFF:FFFF:FFFF:FFFF:FFFF
TeleMisr,YDG30,etisalat,ydg30_etisalat,Gi_MI_IPv4,50,100.103.64.0,100.103.127.255
Ramsis,PDG25,etisalat,new_rp_etisalat,Gi_MI_IPv4,51,10.223.64.0,10.223.127.255
Ramsis,PDG25,etisalat,new_rp_etisalat_ipv6,Gi_MI_IPv6,51,2C0F:FC89:5CE::,2C0F:FC89:5CE:FFFF:FFFF:FFFF:FFFF:FFFF
Ramsis,R1DG28,etisalat,r1dg28_etisalat,Gi_MI_IPv4,51,10.34.0.0,10.34.127.255
Ramsis,R1DG28,etisalat,r1dg28_etisalat_ipv6,Gi_MI_IPv6,51,2C0F:FC89:45A::,2C0F:FC89:45A:FFFF:FFFF:FFFF:FFFF:FFFF
TeleMisr,R1DG18,etisalat,tm_etisalat_ipv6,Gi_MI_IPv6,51,2C0F:FC89:430::,2C0F:FC89:430:FFFF:FFFF:FFFF:FFFF:FFFF
TeleMisr,YDG29,etisalat,ydg29_etisalat_ipv6,Gi_MI_IPv6,51,2C0F:FC89:8229::,2C0F:FC89:8229:FFFF:FFFF:FFFF:FFFF:FFFF
TeleMisr,YDG30,etisalat,ydg30_etisalat,Gi_MI_IPv4,51,100.103.128.0,100.103.191.255
Ramsis,PDG25,etisalat,new_rp_etisalat,Gi_MI_IPv4,52,10.223.128.0,10.223.191.255
Ramsis,PDG25,etisalat,new_rp_etisalat_ipv6,Gi_MI_IPv6,52,2C0F:FC89:5CF::,2C0F:FC89:5CF:FFFF:FFFF:FFFF:FFFF:FFFF
Ramsis,R1DG28,etisalat,r1dg28_etisalat,Gi_MI_IPv4,52,10.34.128.0,10.34.255.255
Ramsis,R1DG28,etisalat,r1dg28_etisalat_ipv6,Gi_MI_IPv6,52,2C0F:FC89:45B::,2C0F:FC89:45B:FFFF:FFFF:FFFF:FFFF:FFFF
TeleMisr,R1DG18,etisalat,tm_etisalat_ipv6,Gi_MI_IPv6,52,2C0F:FC89:431::,2C0F:FC89:431:FFFF:FFFF:FFFF:FFFF:FFFF
TeleMisr,YDG29,etisalat,ydg29_etisalat_ipv6,Gi_MI_IPv6,52,2C0F:FC89:822A::,2C0F:FC89:822A:FFFF:FFFF:FFFF:FFFF:FFFF
TeleMisr,YDG30,etisalat,ydg30_etisalat,Gi_MI_IPv4,52,100.103.192.0,100.103.255.255
Ramsis,PDG25,etisalat,new_rp_etisalat_ipv6,Gi_MI_IPv6,53,2C0F:FC89:5D0::,2C0F:FC89:5D0:FFFF:FFFF:FFFF:FFFF:FFFF
Ramsis,R1DG28,etisalat,r1dg28_etisalat,Gi_MI_IPv4,53,10.35.0.0,10.35.127.255
Ramsis,R1DG28,etisalat,r1dg28_etisalat_ipv6,Gi_MI_IPv6,53,2C0F:FC89:45C::,2C0F:FC89:45C:FFFF:FFFF:FFFF:FFFF:FFFF
TeleMisr,R1DG18,etisalat,tm_etisalat_ipv6,Gi_MI_IPv6,53,2C0F:FC89:432::,2C0F:FC89:432:FFFF:FFFF:FFFF:FFFF:FFFF
TeleMisr,YDG29,etisalat,ydg29_etisalat_ipv6,Gi_MI_IPv6,53,2C0F:FC89:822B::,2C0F:FC89:822B:FFFF:FFFF:FFFF:FFFF:FFFF
TeleMisr,YDG30,etisalat,ydg30_etisalat,Gi_MI_IPv4,53,100.104.0.0,100.104.63.255
Ramsis,PDG25,etisalat,new_rp_etisalat,Gi_MI_IPv4,54,10.204.0.0,10.204.127.255
Ramsis,PDG25,etisalat,new_rp_etisalat_ipv6,Gi_MI_IPv6,54,2C0F:FC89:5D1::,2C0F:FC89:5D1:FFFF:FFFF:FFFF:FFFF:FFFF
Ramsis,R1DG28,etisalat,r1dg28_etisalat,Gi_MI_IPv4,54,10.35.128.0,10.35.255.255
Ramsis,R1DG28,etisalat,r1dg28_etisalat_ipv6,Gi_MI_IPv6,54,2C0F:FC89:45D::,2C0F:FC89:45D:FFFF:FFFF:FFFF:FFFF:FFFF
TeleMisr,R1DG18,etisalat,tm_etisalat_ipv6,Gi_MI_IPv6,54,2C0F:FC89:433::,2C0F:FC89:433:FFFF:FFFF:FFFF:FFFF:FFFF
TeleMisr,YDG29,etisalat,ydg29_etisalat_ipv6,Gi_MI_IPv6,54,2C0F:FC89:822C::,2C0F:FC89:822C:FFFF:FFFF:FFFF:FFFF:FFFF
TeleMisr,YDG30,etisalat,ydg30_etisalat,Gi_MI_IPv4,54,100.104.64.0,100.104.127.255
Ramsis,PDG25,etisalat,new_rp_etisalat,Gi_MI_IPv4,55,10.204.128.0,10.204.255.255
Ramsis,PDG25,etisalat,new_rp_etisalat_ipv6,Gi_MI_IPv6,55,2C0F:FC89:5D2::,2C0F:FC89:5D2:FFFF:FFFF:FFFF:FFFF:FFFF
Ramsis,R1DG28,etisalat,r1dg28_etisalat,Gi_MI_IPv4,55,10.36.0.0,10.36.127.255
Ramsis,R1DG28,etisalat,r1dg28_etisalat_ipv6,Gi_MI_IPv6,55,2C0F:FC89:45E::,2C0F:FC89:45E:FFFF:FFFF:FFFF:FFFF:FFFF
TeleMisr,R1DG18,etisalat,tm_etisalat_ipv6,Gi_MI_IPv6,55,2C0F:FC89:434::,2C0F:FC89:434:FFFF:FFFF:FFFF:FFFF:FFFF
TeleMisr,YDG29,etisalat,ydg29_etisalat_ipv6,Gi_MI_IPv6,55,2C0F:FC89:822D::,2C0F:FC89:822D:FFFF:FFFF:FFFF:FFFF:FFFF
TeleMisr,YDG30,etisalat,ydg30_etisalat,Gi_MI_IPv4,55,100.104.128.0,100.104.191.255
Ramsis,PDG25,etisalat,new_rp_etisalat,Gi_MI_IPv4,56,10.205.0.0,10.205.127.255
Ramsis,PDG25,etisalat,new_rp_etisalat_ipv6,Gi_MI_IPv6,56,2C0F:FC89:5D3::,2C0F:FC89:5D3:FFFF:FFFF:FFFF:FFFF:FFFF
Ramsis,R1DG28,etisalat,r1dg28_etisalat,Gi_MI_IPv4,56,10.36.128.0,10.36.255.255
Ramsis,R1DG28,etisalat,r1dg28_etisalat_ipv6,Gi_MI_IPv6,56,2C0F:FC89:45F::,2C0F:FC89:45F:FFFF:FFFF:FFFF:FFFF:FFFF
TeleMisr,R1DG18,etisalat,tm_etisalat_ipv6,Gi_MI_IPv6,56,2C0F:FC89:435::,2C0F:FC89:435:FFFF:FFFF:FFFF:FFFF:FFFF
TeleMisr,YDG29,etisalat,ydg29_etisalat_ipv6,Gi_MI_IPv6,56,2C0F:FC89:822E::,2C0F:FC89:822E:FFFF:FFFF:FFFF:FFFF:FFFF
TeleMisr,YDG30,etisalat,ydg30_etisalat,Gi_MI_IPv4,56,100.104.192.0,100.104.255.255
Ramsis,PDG25,etisalat,new_rp_etisalat,Gi_MI_IPv4,57,10.205.128.0,10.205.255.255
Ramsis,PDG25,etisalat,new_rp_etisalat_ipv6,Gi_MI_IPv6,57,2C0F:FC89:5D4::,2C0F:FC89:5D4:FFFF:FFFF:FFFF:FFFF:FFFF
Ramsis,R1DG28,etisalat,r1dg28_etisalat,Gi_MI_IPv4,57,100.89.0.0,100.89.127.255
TeleMisr,R1DG18,etisalat,tm_etisalat_ipv6,Gi_MI_IPv6,57,2C0F:FC89:436::,2C0F:FC89:436:FFFF:FFFF:FFFF:FFFF:FFFF
TeleMisr,YDG29,etisalat,ydg29_etisalat_ipv6,Gi_MI_IPv6,57,2C0F:FC89:822F::,2C0F:FC89:822F:FFFF:FFFF:FFFF:FFFF:FFFF
TeleMisr,YDG30,etisalat,ydg30_etisalat,Gi_MI_IPv4,57,100.107.0.0,100.107.127.255
Ramsis,PDG25,etisalat,new_rp_etisalat,Gi_MI_IPv4,58,10.206.0.0,10.206.127.255
Ramsis,PDG25,etisalat,new_rp_etisalat_ipv6,Gi_MI_IPv6,58,2C0F:FC89:5D5::,2C0F:FC89:5D5:FFFF:FFFF:FFFF:FFFF:FFFF
Ramsis,R1DG28,etisalat,r1dg28_etisalat,Gi_MI_IPv4,58,100.89.128.0,100.89.255.255
TeleMisr,R1DG18,etisalat,tm_etisalat_ipv6,Gi_MI_IPv6,58,2C0F:FC89:437::,2C0F:FC89:437:FFFF:FFFF:FFFF:FFFF:FFFF
TeleMisr,YDG29,etisalat,ydg29_etisalat_ipv6,Gi_MI_IPv6,58,2C0F:FC89:8230::,2C0F:FC89:8230:FFFF:FFFF:FFFF:FFFF:FFFF
TeleMisr,YDG30,etisalat,ydg30_etisalat,Gi_MI_IPv4,58,100.107.128.0,100.107.255.255
Ramsis,PDG25,etisalat,new_rp_etisalat,Gi_MI_IPv4,59,10.212.0.0,10.212.127.255
Ramsis,PDG25,etisalat,new_rp_etisalat_ipv6,Gi_MI_IPv6,59,2C0F:FC89:5D6::,2C0F:FC89:5D6:FFFF:FFFF:FFFF:FFFF:FFFF
TeleMisr,R1DG18,etisalat,tm_etisalat_ipv6,Gi_MI_IPv6,59,2C0F:FC89:438::,2C0F:FC89:438:FFFF:FFFF:FFFF:FFFF:FFFF
TeleMisr,YDG29,etisalat,ydg29_etisalat,Gi_MI_IPv4,59,10.215.8.0,10.215.127.255
TeleMisr,YDG30,etisalat,ydg30_etisalat,Gi_MI_IPv4,59,100.96.0.0,100.96.127.255
Ramsis,PDG25,etisalat,new_rp_etisalat_ipv6,Gi_MI_IPv6,60,2C0F:FC89:5D7::,2C0F:FC89:5D7:FFFF:FFFF:FFFF:FFFF:FFFF
Ramsis,R1DG28,etisalat,r1dg28_etisalat,Gi_MI_IPv4,60,10.83.64.0,10.83.73.255
TeleMisr,R1DG18,etisalat,tm_etisalat_ipv6,Gi_MI_IPv6,60,2C0F:FC89:439::,2C0F:FC89:439:FFFF:FFFF:FFFF:FFFF:FFFF
TeleMisr,YDG30,etisalat,ydg30_etisalat,Gi_MI_IPv4,60,100.96.128.0,100.96.255.255
Ramsis,PDG25,etisalat,new_rp_etisalat_ipv6,Gi_MI_IPv6,61,2C0F:FC89:5D8::,2C0F:FC89:5D8:FFFF:FFFF:FFFF:FFFF:FFFF
Ramsis,R1DG28,etisalat,r1dg28_etisalat,Gi_MI_IPv4,61,10.83.76.0,10.83.127.255
TeleMisr,YDG30,etisalat,ydg30_etisalat,Gi_MI_IPv4,61,100.97.0.0,100.97.127.255
Ramsis,PDG25,etisalat,new_rp_etisalat_ipv6,Gi_MI_IPv6,62,2C0F:FC89:5D9::,2C0F:FC89:5D9:FFFF:FFFF:FFFF:FFFF:FFFF
Ramsis,R1DG28,etisalat,r1dg28_etisalat,Gi_MI_IPv4,62,10.105.0.0,10.105.63.255
TeleMisr,YDG30,etisalat,ydg30_etisalat,Gi_MI_IPv4,62,100.97.128.0,100.97.255.255
Ramsis,PDG25,etisalat,new_rp_etisalat_ipv6,Gi_MI_IPv6,63,2C0F:FC89:5DA::,2C0F:FC89:5DA:FFFF:FFFF:FFFF:FFFF:FFFF
Ramsis,R1DG28,etisalat,new_r1_to_rp_etisalat_3,Gi_MI_IPv4,0,10.77.64.0,10.77.127.255
Ramsis,R1DG28,etisalat,new_r1_to_rp_etisalat_ipv6,Gi_MI_IPv6,0,2C0F:FC89:4C7::,2C0F:FC89:4C7:FFFF:FFFF:FFFF:FFFF:FFFF
Ramsis,PDG25,etisalat,new_rp_etisalat_ipv6,Gi_MI_IPv6,0,2C0F:FC89:563::,2C0F:FC89:563:FFFF:FFFF:FFFF:FFFF:FFFF
Ramsis,PDG25,fwa.etisalat,new_rp_internet.etisalat,Gi_USB_IPv4,0,10.102.224.0,10.102.255.255
Ramsis,PDG25,internet.etisalat,new_rp_internet.etisalat,Gi_USB_IPv4,0,10.102.224.0,10.102.255.255
Ramsis,PDG25,internet.etisalat.cc2,new_rp_internet.etisalat,Gi_USB_IPv4,0,10.102.224.0,10.102.255.255
Ramsis,PDG25,fwa.etisalat,new_rp_internet.etisalat_ipv6,Gi_USB_IPv6,0,2C0F:FC89:5E::,2C0F:FC89:5E:7FFF:FFFF:FFFF:FFFF:FFFF
Ramsis,PDG25,internet.etisalat,new_rp_internet.etisalat_ipv6,Gi_USB_IPv6,0,2C0F:FC89:5E::,2C0F:FC89:5E:7FFF:FFFF:FFFF:FFFF:FFFF
Ramsis,PDG25,internet.etisalat.cc2,new_rp_internet.etisalat_ipv6,Gi_USB_IPv6,0,2C0F:FC89:5E::,2C0F:FC89:5E:7FFF:FFFF:FFFF:FFFF:FFFF
Ramsis,PDG25,etisalat,pdg25_etisalat_2,Gi_MI_IPv4,0,100.92.0.0,100.92.127.255
Ramsis,PDG25,etisalat,pdg25_etisalat_ipv6,Gi_MI_IPv6,0,2C0F:FC89:114::,2C0F:FC89:114:FFFF:FFFF:FFFF:FFFF:FFFF
Ramsis,PDG25,etisalat,pdg25_r1cg16_red_p_ipv6,Gi_MI_IPv6,0,2C0F:FC89:11D::,2C0F:FC89:11D:FFFF:FFFF:FFFF:FFFF:FFFF
TeleMisr,R1DG18,etisalat,r1dg18_etisalat_1,Gi_MI_IPv4,0,10.187.0.0,10.187.127.255
Ramsis,R1DG28,etisalat,r1dg18_r1cg16_red_p_ipv6,Gi_MI_IPv6,0,2C0F:FC89:80A8:8000::,2C0F:FC89:80A8:FFFF:FFFF:FFFF:FFFF:FFFF
Ramsis,R1DG28,etisalat,r1dg28_etisalat,Gi_MI_IPv4,0,10.93.192.0,10.93.255.255
Ramsis,R1DG28,etisalat,r1dg28_etisalat_ipv6,Gi_MI_IPv6,0,2C0F:FC89:4D:8000::,2C0F:FC89:4D:FFFF:FFFF:FFFF:FFFF:FFFF
Ramsis,R1DG28,etisalat,r1dg28_r1cg16_red_p_ipv6,Gi_MI_IPv6,0,2C0F:FC89:A1::,2C0F:FC89:A1:7FFF:FFFF:FFFF:FFFF:FFFF
TeleMisr,R1DG18,etisalat,tm_etisalat,Gi_MI_IPv4,0,10.137.128.0,10.137.191.255
TeleMisr,R1DG18,etisalat,tm_etisalat_ipv6,Gi_MI_IPv6,0,2C0F:FC89:8126::,2C0F:FC89:8126:FFFF:FFFF:FFFF:FFFF:FFFF
TeleMisr,YDG30,etisalat,ydg30_etisalat,Gi_MI_IPv4,0,100.79.0.0,100.79.127.255
TeleMisr,YDG30,etisalat,ydg30_etisalat_ipv6,Gi_MI_IPv6,0,2C0F:FC89:8084::,2C0F:FC89:8084:7FFF:FFFF:FFFF:FFFF:FFFF
TeleMisr,YDG30,fwa.etisalat,ydg30_internet.etisalat,Gi_USB_IPv4,0,10.148.0.0,10.148.63.255
TeleMisr,YDG30,internet.etisalat,ydg30_internet.etisalat,Gi_USB_IPv4,0,10.148.0.0,10.148.63.255
TeleMisr,YDG30,internet.etisalat.cc2,ydg30_internet.etisalat,Gi_USB_IPv4,0,10.148.0.0,10.148.63.255
TeleMisr,YDG30,fwa.etisalat,ydg30_internet_ipv6,Gi_USB_IPv6,0,2C0F:FC89:8039::,2C0F:FC89:8039:7FFF:FFFF:FFFF:FFFF:FFFF
TeleMisr,YDG30,internet.etisalat,ydg30_internet_ipv6,Gi_USB_IPv6,0,2C0F:FC89:8039::,2C0F:FC89:8039:7FFF:FFFF:FFFF:FFFF:FFFF
TeleMisr,YDG30,internet.etisalat.cc2,ydg30_internet_ipv6,Gi_USB_IPv6,0,2C0F:FC89:8039::,2C0F:FC89:8039:7FFF:FFFF:FFFF:FFFF:FFFF
TeleMisr,YDG30,etisalat,ydg30_r1cg16_red_p_ipv6,Gi_MI_IPv6,0,2C0F:FC89:808B::,2C0F:FC89:808B:7FFF:FFFF:FFFF:FFFF:FFFF
Ramsis,R1DG28,etisalat,new_r1_to_rp_etisalat_3,Gi_MI_IPv4,1,10.77.128.0,10.77.255.255
Ramsis,R1DG28,etisalat,new_r1_to_rp_etisalat_ipv6,Gi_MI_IPv6,1,2C0F:FC89:4C8::,2C0F:FC89:4C8:FFFF:FFFF:FFFF:FFFF:FFFF
Ramsis,PDG25,etisalat,new_rp_etisalat_ipv6,Gi_MI_IPv6,1,2C0F:FC89:564::,2C0F:FC89:564:FFFF:FFFF:FFFF:FFFF:FFFF
Ramsis,PDG25,fwa.etisalat,new_rp_internet.etisalat,Gi_USB_IPv4,1,100.119.0.0,100.119.127.255
Ramsis,PDG25,internet.etisalat,new_rp_internet.etisalat,Gi_USB_IPv4,1,100.119.0.0,100.119.127.255
Ramsis,PDG25,internet.etisalat.cc2,new_rp_internet.etisalat,Gi_USB_IPv4,1,100.119.0.0,100.119.127.255
Ramsis,PDG25,fwa.etisalat,new_rp_internet.etisalat_ipv6,Gi_USB_IPv6,1,2C0F:FC89:5E:8000::,2C0F:FC89:5E:FFFF:FFFF:FFFF:FFFF:FFFF
Ramsis,PDG25,internet.etisalat,new_rp_internet.etisalat_ipv6,Gi_USB_IPv6,1,2C0F:FC89:5E:8000::,2C0F:FC89:5E:FFFF:FFFF:FFFF:FFFF:FFFF
Ramsis,PDG25,internet.etisalat.cc2,new_rp_internet.etisalat_ipv6,Gi_USB_IPv6,1,2C0F:FC89:5E:8000::,2C0F:FC89:5E:FFFF:FFFF:FFFF:FFFF:FFFF
Ramsis,PDG25,etisalat,pdg25_etisalat_2,Gi_MI_IPv4,1,100.92.128.0,100.92.255.255
Ramsis,PDG25,etisalat,pdg25_etisalat_ipv6,Gi_MI_IPv6,1,2C0F:FC89:115::,2C0F:FC89:115:FFFF:FFFF:FFFF:FFFF:FFFF
Ramsis,PDG25,etisalat,pdg25_r1cg16_red_p_ipv6,Gi_MI_IPv6,1,2C0F:FC89:198::,2C0F:FC89:198:7FFF:FFFF:FFFF:FFFF:FFFF
TeleMisr,R1DG18,etisalat,r1dg18_etisalat,Gi_MI_IPv4,1,100.101.0.0,100.101.63.255
TeleMisr,R1DG18,etisalat,r1dg18_etisalat_1,Gi_MI_IPv4,1,10.187.128.0,10.187.255.255
TeleMisr,R1DG18,etisalat,r1dg18_etisalat_ipv6,Gi_MI_IPv6,1,2C0F:FC89:80A4:8000::,2C0F:FC89:80A4:FFFF:FFFF:FFFF:FFFF:FFFF
Ramsis,R1DG28,etisalat,r1dg18_r1cg16_red_p_ipv6,Gi_MI_IPv6,1,2C0F:FC89:80A9::,2C0F:FC89:80A9:7FFF:FFFF:FFFF:FFFF:FFFF
Ramsis,R1DG28,etisalat,r1dg28_etisalat,Gi_MI_IPv4,1,10.168.128.0,10.168.191.255
Ramsis,R1DG28,etisalat,r1dg28_etisalat_ipv6,Gi_MI_IPv6,1,2C0F:FC89:AA::,2C0F:FC89:AA:7FFF:FFFF:FFFF:FFFF:FFFF
Ramsis,R1DG28,etisalat,r1dg28_r1cg16_red_p_ipv6,Gi_MI_IPv6,1,2C0F:FC89:A1:8000::,2C0F:FC89:A1:FFFF:FFFF:FFFF:FFFF:FFFF
TeleMisr,R1DG18,etisalat,tm_etisalat,Gi_MI_IPv4,1,172.16.64.0,172.16.127.255
TeleMisr,R1DG18,etisalat,tm_etisalat_ipv6,Gi_MI_IPv6,1,2C0F:FC89:8127::,2C0F:FC89:8127:FFFF:FFFF:FFFF:FFFF:FFFF
TeleMisr,YDG29,etisalat,ydg29_etisalat,Gi_MI_IPv4,1,100.67.128.0,100.67.191.255
TeleMisr,YDG29,etisalat,ydg29_etisalat_ipv6,Gi_MI_IPv6,1,2C0F:FC89:803C:8000::,2C0F:FC89:803C:FFFF:FFFF:FFFF:FFFF:FFFF
TeleMisr,YDG30,etisalat,ydg30_etisalat,Gi_MI_IPv4,1,100.79.128.0,100.79.255.255
TeleMisr,YDG30,etisalat,ydg30_etisalat_ipv6,Gi_MI_IPv6,1,2C0F:FC89:8084:8000::,2C0F:FC89:8084:FFFF:FFFF:FFFF:FFFF:FFFF
TeleMisr,YDG30,fwa.etisalat,ydg30_internet.etisalat,Gi_USB_IPv4,1,10.148.192.0,10.148.255.255
TeleMisr,YDG30,internet.etisalat,ydg30_internet.etisalat,Gi_USB_IPv4,1,10.148.192.0,10.148.255.255
TeleMisr,YDG30,internet.etisalat.cc2,ydg30_internet.etisalat,Gi_USB_IPv4,1,10.148.192.0,10.148.255.255
TeleMisr,YDG30,fwa.etisalat,ydg30_internet_ipv6,Gi_USB_IPv6,1,2C0F:FC89:8039:8000::,2C0F:FC89:8039:BFFF:FFFF:FFFF:FFFF:FFFF
TeleMisr,YDG30,internet.etisalat,ydg30_internet_ipv6,Gi_USB_IPv6,1,2C0F:FC89:8039:8000::,2C0F:FC89:8039:BFFF:FFFF:FFFF:FFFF:FFFF
TeleMisr,YDG30,internet.etisalat.cc2,ydg30_internet_ipv6,Gi_USB_IPv6,1,2C0F:FC89:8039:8000::,2C0F:FC89:8039:BFFF:FFFF:FFFF:FFFF:FFFF
TeleMisr,YDG30,etisalat,ydg30_r1cg16_red_p_ipv6,Gi_MI_IPv6,1,2C0F:FC89:808B:8000::,2C0F:FC89:808B:FFFF:FFFF:FFFF:FFFF:FFFF
Ramsis,R1DG28,etisalat,new_r1_to_rp_etisalat_3,Gi_MI_IPv4,2,10.179.0.0,10.179.127.255
Ramsis,R1DG28,etisalat,new_r1_to_rp_etisalat_ipv6,Gi_MI_IPv6,2,2C0F:FC89:4C9::,2C0F:FC89:4C9:FFFF:FFFF:FFFF:FFFF:FFFF
Ramsis,PDG25,etisalat,new_rp_etisalat_ipv6,Gi_MI_IPv6,2,2C0F:FC89:565::,2C0F:FC89:565:FFFF:FFFF:FFFF:FFFF:FFFF
Ramsis,PDG25,fwa.etisalat,new_rp_internet.etisalat,Gi_USB_IPv4,2,100.120.0.0,100.120.63.255
Ramsis,PDG25,internet.etisalat,new_rp_internet.etisalat,Gi_USB_IPv4,2,100.120.0.0,100.120.63.255
Ramsis,PDG25,internet.etisalat.cc2,new_rp_internet.etisalat,Gi_USB_IPv4,2,100.120.0.0,100.120.63.255
Ramsis,PDG25,fwa.etisalat,new_rp_internet.etisalat_ipv6,Gi_USB_IPv6,2,2C0F:FC89:3A0::,2C0F:FC89:3A0:FFFF:FFFF:FFFF:FFFF:FFFF
Ramsis,PDG25,internet.etisalat,new_rp_internet.etisalat_ipv6,Gi_USB_IPv6,2,2C0F:FC89:3A0::,2C0F:FC89:3A0:FFFF:FFFF:FFFF:FFFF:FFFF
Ramsis,PDG25,internet.etisalat.cc2,new_rp_internet.etisalat_ipv6,Gi_USB_IPv6,2,2C0F:FC89:3A0::,2C0F:FC89:3A0:FFFF:FFFF:FFFF:FFFF:FFFF
Ramsis,PDG25,etisalat,pdg25_etisalat_2,Gi_MI_IPv4,2,100.81.0.0,100.81.127.255
Ramsis,PDG25,etisalat,pdg25_etisalat_ipv6,Gi_MI_IPv6,2,2C0F:FC89:116::,2C0F:FC89:116:FFFF:FFFF:FFFF:FFFF:FFFF
Ramsis,PDG25,etisalat,pdg25_r1cg16_red_p_ipv6,Gi_MI_IPv6,2,2C0F:FC89:198:8000::,2C0F:FC89:198:FFFF:FFFF:FFFF:FFFF:FFFF
TeleMisr,R1DG18,etisalat,r1dg18_etisalat,Gi_MI_IPv4,2,10.72.128.0,10.72.191.255
TeleMisr,R1DG18,etisalat,r1dg18_etisalat_1,Gi_MI_IPv4,2,10.117.128.0,10.117.191.255
TeleMisr,R1DG18,etisalat,r1dg18_etisalat_ipv6,Gi_MI_IPv6,2,2C0F:FC89:80A2::,2C0F:FC89:80A2:7FFF:FFFF:FFFF:FFFF:FFFF
Ramsis,R1DG28,etisalat,r1dg18_r1cg16_red_p_ipv6,Gi_MI_IPv6,2,2C0F:FC89:80A9:8000::,2C0F:FC89:80A9:FFFF:FFFF:FFFF:FFFF:FFFF
Ramsis,R1DG28,etisalat,r1dg28_etisalat,Gi_MI_IPv4,2,10.70.128.0,10.70.191.255
Ramsis,R1DG28,etisalat,r1dg28_etisalat_ipv6,Gi_MI_IPv6,2,2C0F:FC89:AA:8000::,2C0F:FC89:AA:FFFF:FFFF:FFFF:FFFF:FFFF
Ramsis,R1DG28,etisalat,r1dg28_r1cg16_red_p_ipv6,Gi_MI_IPv6,2,2C0F:FC89:A2::,2C0F:FC89:A2:7FFF:FFFF:FFFF:FFFF:FFFF
TeleMisr,R1DG18,etisalat,tm_etisalat_ipv6,Gi_MI_IPv6,2,2C0F:FC89:8128::,2C0F:FC89:8128:FFFF:FFFF:FFFF:FFFF:FFFF
TeleMisr,YDG29,etisalat,ydg29_etisalat,Gi_MI_IPv4,2,100.67.192.0,100.67.255.255
TeleMisr,YDG29,etisalat,ydg29_etisalat_ipv6,Gi_MI_IPv6,2,2C0F:FC89:8067::,2C0F:FC89:8067:7FFF:FFFF:FFFF:FFFF:FFFF
TeleMisr,YDG30,etisalat,ydg30_etisalat_ipv6,Gi_MI_IPv6,2,2C0F:FC89:807F::,2C0F:FC89:807F:7FFF:FFFF:FFFF:FFFF:FFFF
TeleMisr,YDG30,fwa.etisalat,ydg30_internet.etisalat,Gi_USB_IPv4,2,10.146.0.0,10.146.127.255
TeleMisr,YDG30,internet.etisalat,ydg30_internet.etisalat,Gi_USB_IPv4,2,10.146.0.0,10.146.127.255
TeleMisr,YDG30,internet.etisalat.cc2,ydg30_internet.etisalat,Gi_USB_IPv4,2,10.146.0.0,10.146.127.255
TeleMisr,YDG30,fwa.etisalat,ydg30_internet_ipv6,Gi_USB_IPv6,2,2C0F:FC89:802E:1000::,2C0F:FC89:802E:1FFF:FFFF:FFFF:FFFF:FFFF
TeleMisr,YDG30,internet.etisalat,ydg30_internet_ipv6,Gi_USB_IPv6,2,2C0F:FC89:802E:1000::,2C0F:FC89:802E:1FFF:FFFF:FFFF:FFFF:FFFF
TeleMisr,YDG30,internet.etisalat.cc2,ydg30_internet_ipv6,Gi_USB_IPv6,2,2C0F:FC89:802E:1000::,2C0F:FC89:802E:1FFF:FFFF:FFFF:FFFF:FFFF
